,block_id,subject_id,trial_id,roi_id,roi_label,fix_id,duration,start_fix,stop_fix,x_fix,y_fix,index,bottom_right_x,bottom_right_xy,bottom_right_y,start_roi,stop_roi,top_left_x,top_left_xy,top_left_y,constrained_start,constrained_stop,level_0,phase
176,2,2100,1.0,1.0,scene_1,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
177,2,2100,1.0,2.0,possible_answers,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
178,2,2100,1.0,3.0,scene_2,13,677.0,3899.0,4576.0,599.4,499.7,0.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,3899.0,4576.0,0.0,test
179,1,1020,1.0,1.0,scene_1,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
180,1,1020,1.0,2.0,possible_answers,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
181,1,1020,1.0,3.0,scene_2,13,677.0,3899.0,4576.0,599.4,499.7,0.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,3899.0,4576.0,36.0,test
182,2,2100,1.0,4.0,target,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
183,2,2100,1.0,4.0,target,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
184,1,1020,1.0,4.0,target,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
185,1,1020,1.0,4.0,target,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
186,2,2100,1.0,5.0,lure,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
187,2,2100,1.0,5.0,lure,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
188,1,1020,1.0,5.0,lure,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
189,1,1020,1.0,5.0,lure,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
190,2,2100,1.0,1.0,scene_1,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191,2,2100,1.0,2.0,possible_answers,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
192,2,2100,1.0,3.0,scene_2,14,382.0,4583.0,4965.0,601.5,515.5,0.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4583.0,4965.0,0.0,test
193,1,1020,1.0,1.0,scene_1,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
194,1,1020,1.0,2.0,possible_answers,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
195,1,1020,1.0,3.0,scene_2,14,382.0,4583.0,4965.0,601.5,515.5,0.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4583.0,4965.0,36.0,test
196,2,2100,1.0,4.0,target,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
197,2,2100,1.0,4.0,target,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
198,1,1020,1.0,4.0,target,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
199,1,1020,1.0,4.0,target,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200,2,2100,1.0,5.0,lure,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
201,2,2100,1.0,5.0,lure,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
202,1,1020,1.0,5.0,lure,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
203,1,1020,1.0,5.0,lure,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204,2,2100,1.0,1.0,scene_1,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
205,2,2100,1.0,2.0,possible_answers,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
206,2,2100,1.0,3.0,scene_2,15,286.0,4976.0,5262.0,587.0,502.0,0.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4976.0,5262.0,0.0,test
207,1,1020,1.0,1.0,scene_1,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
208,1,1020,1.0,2.0,possible_answers,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
209,1,1020,1.0,3.0,scene_2,15,286.0,4976.0,5262.0,587.0,502.0,0.0,1280.0,"1280, 1026",1026.0,3501.0,8000.0,0.0,"0,0",0.0,4976.0,5262.0,36.0,test
210,2,2100,1.0,4.0,target,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
211,2,2100,1.0,4.0,target,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
212,1,1020,1.0,4.0,target,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
213,1,1020,1.0,4.0,target,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
214,2,2100,1.0,5.0,lure,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
215,2,2100,1.0,5.0,lure,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
216,1,1020,1.0,5.0,lure,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
217,1,1020,1.0,5.0,lure,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
218,2,2100,1.0,1.0,scene_1,514,360.0,7.0,367.0,646.3,507.8,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,7.0,367.0,0.0,test
219,2,2100,1.0,2.0,possible_answers,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
220,2,2100,1.0,3.0,scene_2,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
221,1,1020,1.0,1.0,scene_1,514,360.0,7.0,367.0,646.3,507.8,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,7.0,367.0,36.0,test
222,1,1020,1.0,2.0,possible_answers,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
223,1,1020,1.0,3.0,scene_2,514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
224,2,2100,1.0,4.0,target,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
225,2,2100,1.0,4.0,target,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
226,1,1020,1.0,4.0,target,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
227,1,1020,1.0,4.0,target,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
228,2,2100,1.0,5.0,lure,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
229,2,2100,1.0,5.0,lure,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
230,1,1020,1.0,5.0,lure,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
231,1,1020,1.0,5.0,lure,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
232,2,2100,1.0,1.0,scene_1,515,160.0,392.0,552.0,595.9,593.3,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,392.0,552.0,0.0,test
233,2,2100,1.0,2.0,possible_answers,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
234,2,2100,1.0,3.0,scene_2,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
235,1,1020,1.0,1.0,scene_1,515,160.0,392.0,552.0,595.9,593.3,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,392.0,552.0,36.0,test
236,1,1020,1.0,2.0,possible_answers,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
237,1,1020,1.0,3.0,scene_2,515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
238,2,2100,1.0,4.0,target,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
239,2,2100,1.0,4.0,target,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
240,1,1020,1.0,4.0,target,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
241,1,1020,1.0,4.0,target,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
242,2,2100,1.0,5.0,lure,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
243,2,2100,1.0,5.0,lure,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
244,1,1020,1.0,5.0,lure,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
245,1,1020,1.0,5.0,lure,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
246,2,2100,1.0,1.0,scene_1,516,514.0,577.0,1091.0,588.6,636.8,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,577.0,1091.0,0.0,test
247,2,2100,1.0,2.0,possible_answers,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
248,2,2100,1.0,3.0,scene_2,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
249,1,1020,1.0,1.0,scene_1,516,514.0,577.0,1091.0,588.6,636.8,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,577.0,1091.0,36.0,test
250,1,1020,1.0,2.0,possible_answers,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
251,1,1020,1.0,3.0,scene_2,516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
252,2,2100,1.0,4.0,target,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
253,2,2100,1.0,4.0,target,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
254,1,1020,1.0,4.0,target,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
255,1,1020,1.0,4.0,target,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
256,2,2100,1.0,5.0,lure,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
257,2,2100,1.0,5.0,lure,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
258,1,1020,1.0,5.0,lure,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
259,1,1020,1.0,5.0,lure,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
260,2,2100,1.0,1.0,scene_1,517,163.0,1154.0,1317.0,522.6,411.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1154.0,1317.0,0.0,test
261,2,2100,1.0,2.0,possible_answers,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
262,2,2100,1.0,3.0,scene_2,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
263,1,1020,1.0,1.0,scene_1,517,163.0,1154.0,1317.0,522.6,411.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1154.0,1317.0,36.0,test
264,1,1020,1.0,2.0,possible_answers,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
265,1,1020,1.0,3.0,scene_2,517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
266,2,2100,1.0,4.0,target,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
267,2,2100,1.0,4.0,target,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
268,1,1020,1.0,4.0,target,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
269,1,1020,1.0,4.0,target,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
270,2,2100,1.0,5.0,lure,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
271,2,2100,1.0,5.0,lure,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
272,1,1020,1.0,5.0,lure,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
273,1,1020,1.0,5.0,lure,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
274,2,2100,1.0,1.0,scene_1,518,293.0,1388.0,1681.0,296.5,240.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1388.0,1681.0,0.0,test
275,2,2100,1.0,2.0,possible_answers,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
276,2,2100,1.0,3.0,scene_2,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
277,1,1020,1.0,1.0,scene_1,518,293.0,1388.0,1681.0,296.5,240.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1388.0,1681.0,36.0,test
278,1,1020,1.0,2.0,possible_answers,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
279,1,1020,1.0,3.0,scene_2,518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
280,2,2100,1.0,4.0,target,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
281,2,2100,1.0,4.0,target,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
282,1,1020,1.0,4.0,target,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
283,1,1020,1.0,4.0,target,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
284,2,2100,1.0,5.0,lure,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
285,2,2100,1.0,5.0,lure,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
286,1,1020,1.0,5.0,lure,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
287,1,1020,1.0,5.0,lure,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
288,2,2100,1.0,1.0,scene_1,519,230.0,1734.0,1964.0,214.6,355.0,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1734.0,1964.0,0.0,test
289,2,2100,1.0,2.0,possible_answers,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
290,2,2100,1.0,3.0,scene_2,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
291,1,1020,1.0,1.0,scene_1,519,230.0,1734.0,1964.0,214.6,355.0,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,1734.0,1964.0,36.0,test
292,1,1020,1.0,2.0,possible_answers,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
293,1,1020,1.0,3.0,scene_2,519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
294,2,2100,1.0,4.0,target,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
295,2,2100,1.0,4.0,target,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
296,1,1020,1.0,4.0,target,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
297,1,1020,1.0,4.0,target,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
298,2,2100,1.0,5.0,lure,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
299,2,2100,1.0,5.0,lure,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
300,1,1020,1.0,5.0,lure,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
301,1,1020,1.0,5.0,lure,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
302,2,2100,1.0,1.0,scene_1,520,177.0,2020.0,2197.0,520.6,305.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2020.0,2197.0,0.0,test
303,2,2100,1.0,2.0,possible_answers,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
304,2,2100,1.0,3.0,scene_2,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
305,1,1020,1.0,1.0,scene_1,520,177.0,2020.0,2197.0,520.6,305.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2020.0,2197.0,36.0,test
306,1,1020,1.0,2.0,possible_answers,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
307,1,1020,1.0,3.0,scene_2,520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
308,2,2100,1.0,4.0,target,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
309,2,2100,1.0,4.0,target,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
310,1,1020,1.0,4.0,target,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
311,1,1020,1.0,4.0,target,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
312,2,2100,1.0,5.0,lure,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
313,2,2100,1.0,5.0,lure,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
314,1,1020,1.0,5.0,lure,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
315,1,1020,1.0,5.0,lure,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
316,2,2100,1.0,1.0,scene_1,521,89.0,2261.0,2350.0,946.9,272.0,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2261.0,2350.0,0.0,test
317,2,2100,1.0,2.0,possible_answers,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
318,2,2100,1.0,3.0,scene_2,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
319,1,1020,1.0,1.0,scene_1,521,89.0,2261.0,2350.0,946.9,272.0,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2261.0,2350.0,36.0,test
320,1,1020,1.0,2.0,possible_answers,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
321,1,1020,1.0,3.0,scene_2,521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
322,2,2100,1.0,4.0,target,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
323,2,2100,1.0,4.0,target,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
324,1,1020,1.0,4.0,target,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
325,1,1020,1.0,4.0,target,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
326,2,2100,1.0,5.0,lure,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
327,2,2100,1.0,5.0,lure,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
328,1,1020,1.0,5.0,lure,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
329,1,1020,1.0,5.0,lure,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
330,2,2100,1.0,1.0,scene_1,522,146.0,2415.0,2561.0,627.3,444.0,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2415.0,2561.0,0.0,test
331,2,2100,1.0,2.0,possible_answers,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
332,2,2100,1.0,3.0,scene_2,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
333,1,1020,1.0,1.0,scene_1,522,146.0,2415.0,2561.0,627.3,444.0,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2415.0,2561.0,36.0,test
334,1,1020,1.0,2.0,possible_answers,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
335,1,1020,1.0,3.0,scene_2,522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
336,2,2100,1.0,4.0,target,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
337,2,2100,1.0,4.0,target,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
338,1,1020,1.0,4.0,target,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
339,1,1020,1.0,4.0,target,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
340,2,2100,1.0,5.0,lure,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
341,2,2100,1.0,5.0,lure,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
342,1,1020,1.0,5.0,lure,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
343,1,1020,1.0,5.0,lure,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
344,2,2100,1.0,1.0,scene_1,523,107.0,2596.0,2703.0,659.3,496.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2596.0,2703.0,0.0,test
345,2,2100,1.0,2.0,possible_answers,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
346,2,2100,1.0,3.0,scene_2,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
347,1,1020,1.0,1.0,scene_1,523,107.0,2596.0,2703.0,659.3,496.2,0.0,1280.0,"1280, 1024",1024.0,0.0,3500.0,0.0,"0,0",0.0,2596.0,2703.0,36.0,test
348,1,1020,1.0,2.0,possible_answers,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
349,1,1020,1.0,3.0,scene_2,523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
350,2,2100,1.0,4.0,target,524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
