,level_0,subject_id,block_id,file_position,trial_id,type,eye,block_relative_start,block_relative_stop,eprime_duration,5,6,7,8,9,10,trial_start,start,stop,duration,type_count,index,phase
2670,2670,2100,2,4807515,25.0,EFIX,L,2674499,2674715.0,217.0,599.1,385.8,1421,None,None,None,2673237,1262,1478.0,216.0,912,2670,nan
2671,2671,2100,2,4807569,25.0,SSACC,L,2674716,nan,nan,None,None,None,None,None,None,2673237,1479,nan,nan,860,2671,nan
2672,2672,2100,2,4809548,25.0,ESACC,L,2674716,2674768.0,53.0,599.3,386.8,738.7,605.7,6.86,362,2673237,1479,1531.0,52.0,860,2672,nan
2673,2673,2100,2,4815304,25.0,EFIX,L,2674769,2674921.0,153.0,743.4,623.1,1417,None,None,None,2673237,1532,1684.0,152.0,913,2673,nan
2674,2674,2100,2,4815358,25.0,SSACC,L,2674922,nan,nan,None,None,None,None,None,None,2673237,1685,nan,nan,861,2674,nan
2675,2675,2100,2,4817041,25.0,ESACC,L,2674922,2674966.0,45.0,743.1,625.8,644.1,469.7,4.85,270,2673237,1685,1729.0,44.0,861,2675,nan
2676,2676,2100,2,4831492,25.0,EFIX,L,2674967,2675354.0,388.0,650.3,476.5,1411,None,None,None,2673237,1730,2117.0,387.0,914,2676,nan
2677,2677,2100,2,4831546,25.0,SSACC,L,2675355,nan,nan,None,None,None,None,None,None,2673237,2118,nan,nan,862,2677,nan
2678,2678,2100,2,4832304,25.0,ESACC,L,2675355,2675374.0,20.0,652.5,475.6,620.3,435.1,1.39,138,2673237,2118,2137.0,19.0,862,2678,nan
2679,2679,2100,2,4839503,25.0,EFIX,L,2675375,2675566.0,192.0,625.4,436.8,1428,None,None,None,2673237,2138,2329.0,191.0,915,2679,nan
2680,2680,2100,2,4839557,25.0,SSACC,L,2675567,nan,nan,None,None,None,None,None,None,2673237,2330,nan,nan,863,2680,nan
2681,2681,2100,2,4840278,25.0,ESACC,L,2675567,2675585.0,19.0,624.5,440.8,628.8,489.9,1.30,120,2673237,2330,2348.0,18.0,863,2681,nan
2682,2682,2100,2,4842260,25.0,EFIX,L,2675586,2675636.0,51.0,628.3,481.0,1425,None,None,None,2673237,2349,2399.0,50.0,916,2682,nan
2683,2683,2100,2,4842313,25.0,SSACC,L,2675637,nan,nan,None,None,None,None,None,None,2673237,2400,nan,nan,864,2683,nan
2684,2684,2100,2,4842849,25.0,ESACC,L,2675637,2675650.0,14.0,628.8,483.4,626.4,514.5,0.81,73,2673237,2400,2413.0,13.0,864,2684,nan
2685,2685,2100,2,4850085,25.0,EFIX,L,2675651,2675843.0,193.0,628.5,509.3,1420,None,None,None,2673237,2414,2606.0,192.0,917,2685,nan
2686,2686,2100,2,4850139,25.0,SSACC,L,2675844,nan,nan,None,None,None,None,None,None,2673237,2607,nan,nan,865,2686,nan
2687,2687,2100,2,4850490,25.0,ESACC,L,2675844,2675852.0,9.0,627.1,511.7,618.1,521.8,0.36,46,2673237,2607,2615.0,8.0,865,2687,nan
2688,2688,2100,2,4857244,25.0,EFIX,L,2675853,2676032.0,180.0,618.5,522.8,1491,None,None,None,2673237,2616,2795.0,179.0,918,2688,nan
2689,2689,2100,2,4857298,25.0,SSACC,L,2676033,nan,nan,None,None,None,None,None,None,2673237,2796,nan,nan,866,2689,nan
2690,2690,2100,2,4858093,25.0,ESACC,L,2676033,2676053.0,21.0,616.3,525.5,671.8,519.9,1.53,146,2673237,2796,2816.0,20.0,866,2690,nan
2691,2691,2100,2,4872174,25.0,EFIX,L,2676054,2676431.0,378.0,668.0,520.4,1562,None,None,None,2673237,2817,3194.0,377.0,919,2691,nan
2692,2692,2100,2,4872228,25.0,SSACC,L,2676432,nan,nan,None,None,None,None,None,None,2673237,3195,nan,nan,867,2692,nan
2693,2693,2100,2,4873393,25.0,ESACC,L,2676432,2676462.0,31.0,668.3,520.3,824.3,575.9,4.49,249,2673237,3195,3225.0,30.0,867,2693,nan
2694,2694,2100,2,4880000,25.0,EFIX,L,2676463,2676638.0,176.0,839.0,589.3,1543,None,None,None,2673237,3226,3401.0,175.0,920,2694,nan
2695,2695,2100,2,4880054,25.0,SSACC,L,2676639,nan,nan,None,None,None,None,None,None,2673237,3402,nan,nan,868,2695,nan
2696,2696,2100,2,4881959,25.0,ESACC,L,2676639,2676689.0,51.0,839.3,592.9,650.2,502.4,5.65,318,2673237,3402,3452.0,50.0,868,2696,nan
2697,2697,2100,2,4889528,25.0,EFIX,L,2676690,2676891.0,202.0,638.9,500.2,1539,None,None,None,2673237,3453,3654.0,201.0,921,2697,nan
2698,2698,2100,2,4889582,25.0,SSACC,L,2676892,nan,nan,None,None,None,None,None,None,2673237,3655,nan,nan,869,2698,nan
2699,2699,2100,2,4890673,25.0,ESACC,L,2676892,2676920.0,29.0,639.5,502.4,614.4,509.9,0.72,137,2673237,3655,3683.0,28.0,869,2699,nan
2700,2700,2100,2,4901905,25.0,EFIX,L,2676921,2677221.0,301.0,608.4,512.4,1497,None,None,None,2673237,3684,3984.0,300.0,922,2700,nan
2701,2701,2100,2,4901959,25.0,SSACC,L,2677222,nan,nan,None,None,None,None,None,None,2673237,3985,nan,nan,870,2701,nan
2702,2702,2100,2,4902717,25.0,ESACC,L,2677222,2677241.0,20.0,608.8,513.3,665.4,519.8,1.56,131,2673237,3985,4004.0,19.0,870,2702,nan
2703,2703,2100,2,4914504,25.0,EFIX,L,2677242,2677557.0,316.0,667.2,515.1,1476,None,None,None,2673237,4005,4320.0,315.0,923,2703,nan
2704,2704,2100,2,4914558,25.0,SSACC,L,2677558,nan,nan,None,None,None,None,None,None,2673237,4321,nan,nan,871,2704,nan
2705,2705,2100,2,4915390,25.0,ESACC,L,2677558,2677579.0,22.0,669.0,512.8,626.7,568.5,1.85,182,2673237,4321,4342.0,21.0,871,2705,nan
2706,2706,2100,2,4921997,25.0,EFIX,L,2677580,2677755.0,176.0,625.6,581.2,1433,None,None,None,2673237,4343,4518.0,175.0,924,2706,nan
2707,2707,2100,2,4922051,25.0,SSACC,L,2677756,nan,nan,None,None,None,None,None,None,2673237,4519,nan,nan,872,2707,nan
2708,2708,2100,2,4923068,25.0,ESACC,L,2677756,2677782.0,27.0,624.5,586.2,614.5,510.6,1.97,144,2673237,4519,4545.0,26.0,872,2708,nan
2709,2709,2100,2,4930304,25.0,EFIX,L,2677783,2677975.0,193.0,619.0,520.9,1442,None,None,None,2673237,4546,4738.0,192.0,925,2709,nan
2710,2710,2100,2,4930358,25.0,SSACC,L,2677976,nan,nan,None,None,None,None,None,None,2673237,4739,nan,nan,873,2710,nan
2711,2711,2100,2,4930820,25.0,ESACC,L,2677976,2677987.0,12.0,621.5,522.7,627.7,499.7,0.62,64,2673237,4739,4750.0,11.0,873,2711,nan
2712,2712,2100,2,4937649,25.0,EFIX,L,2677988,2678169.0,182.0,629.7,501.7,1444,None,None,None,2673237,4751,4932.0,181.0,926,2712,nan
2713,2713,2100,2,4937703,25.0,SSACC,L,2678170,nan,nan,None,None,None,None,None,None,2673237,4933,nan,nan,874,2713,nan
2714,2714,2100,2,4939460,25.0,ESACC,L,2678170,2678216.0,47.0,629.4,505.6,825.4,253.9,8.60,323,2673237,4933,4979.0,46.0,874,2714,nan
2715,2715,2100,2,4949673,25.0,EFIX,L,2678217,2678487.0,271.0,843.5,258.8,1398,None,None,None,2673237,4980,5250.0,270.0,927,2715,nan
2716,2716,2100,2,4954151,26.0,EFIX,L,2679126,2679216.0,91.0,659.9,490.2,1747,None,None,None,2679119,7,97.0,90.0,928,2716,nan
2717,2717,2100,2,4954204,26.0,SSACC,L,2679217,nan,nan,None,None,None,None,None,None,2679119,98,nan,nan,875,2717,nan
2718,2718,2100,2,4955364,26.0,ESACC,L,2679217,2679246.0,30.0,660.6,489.8,640.2,492.3,0.57,144,2679119,98,127.0,29.0,875,2718,nan
2719,2719,2100,2,4967928,26.0,EFIX,L,2679247,2679583.0,337.0,632.2,497.1,1816,None,None,None,2679119,128,464.0,336.0,929,2719,nan
2720,2720,2100,2,4967982,26.0,SSACC,L,2679584,nan,nan,None,None,None,None,None,None,2679119,465,nan,nan,876,2720,nan
2721,2721,2100,2,4968962,26.0,ESACC,L,2679584,2679609.0,26.0,628.7,500.7,650.9,466.7,1.08,78,2679119,465,490.0,25.0,876,2721,nan
2722,2722,2100,2,4974126,26.0,EFIX,L,2679610,2679746.0,137.0,651.0,475.4,1891,None,None,None,2679119,491,627.0,136.0,930,2722,nan
2723,2723,2100,2,4974180,26.0,SSACC,L,2679747,nan,nan,None,None,None,None,None,None,2679119,628,nan,nan,877,2723,nan
2724,2724,2100,2,4978596,26.0,EBLINK,L,2679764,2679884.0,121.0,None,None,None,None,None,None,2679119,645,765.0,120.0,42,2724,nan
2725,2725,2100,2,4982252,26.0,ESACC,L,2679747,2679982.0,236.0,652.2,485.6,630.2,458.7,0.93,502,2679119,628,863.0,235.0,877,2725,nan
2726,2726,2100,2,4992042,26.0,EFIX,L,2679983,2680244.0,262.0,632.2,464.3,2229,None,None,None,2679119,864,1125.0,261.0,931,2726,nan
2727,2727,2100,2,4992096,26.0,SSACC,L,2680245,nan,nan,None,None,None,None,None,None,2679119,1126,nan,nan,878,2727,nan
2728,2728,2100,2,4992965,26.0,ESACC,L,2680245,2680267.0,23.0,635.5,469.9,653.4,497.1,0.87,108,2679119,1126,1148.0,22.0,878,2728,nan
2729,2729,2100,2,5015889,26.0,EFIX,L,2680268,2680884.0,617.0,656.4,493.9,2468,None,None,None,2679119,1149,1765.0,616.0,932,2729,nan
2730,2730,2100,2,5015943,26.0,SSACC,L,2680885,nan,nan,None,None,None,None,None,None,2679119,1766,nan,nan,879,2730,nan
2731,2731,2100,2,5017071,26.0,ESACC,L,2680885,2680914.0,30.0,659.5,503.8,645.5,505.0,0.39,126,2679119,1766,1795.0,29.0,879,2731,nan
2732,2732,2100,2,5038293,26.0,EFIX,L,2680915,2681485.0,571.0,638.3,497.0,2562,None,None,None,2679119,1796,2366.0,570.0,933,2732,nan
2733,2733,2100,2,5038347,26.0,SSACC,L,2681486,nan,nan,None,None,None,None,None,None,2679119,2367,nan,nan,880,2733,nan
2734,2734,2100,2,5038883,26.0,ESACC,L,2681486,2681499.0,14.0,641.3,485.9,639.3,510.6,0.65,63,2679119,2367,2380.0,13.0,880,2734,nan
2735,2735,2100,2,5055961,26.0,EFIX,L,2681500,2681958.0,459.0,648.7,503.8,2513,None,None,None,2679119,2381,2839.0,458.0,934,2735,nan
2736,2736,2100,2,5056015,26.0,SSACC,L,2681959,nan,nan,None,None,None,None,None,None,2679119,2840,nan,nan,881,2736,nan
2737,2737,2100,2,5056884,26.0,ESACC,L,2681959,2681981.0,23.0,645.8,508.1,691.6,499.4,1.28,125,2679119,2840,2862.0,22.0,881,2737,nan
2738,2738,2100,2,5066821,26.0,EFIX,L,2681982,2682247.0,266.0,686.4,505.8,2401,None,None,None,2679119,2863,3128.0,265.0,935,2738,nan
2739,2739,2100,2,5066875,26.0,SSACC,L,2682248,nan,nan,None,None,None,None,None,None,2679119,3129,nan,nan,882,2739,nan
2740,2740,2100,2,5067966,26.0,ESACC,L,2682248,2682276.0,29.0,686.5,511.9,660.1,517.8,0.74,145,2679119,3129,3157.0,28.0,882,2740,nan
2741,2741,2100,2,5078310,26.0,EFIX,L,2682277,2682553.0,277.0,651.8,523.3,2605,None,None,None,2679119,3158,3434.0,276.0,936,2741,nan
2742,2742,2100,2,5078364,26.0,SSACC,L,2682554,nan,nan,None,None,None,None,None,None,2679119,3435,nan,nan,883,2742,nan
2743,2743,2100,2,5079196,26.0,ESACC,L,2682554,2682575.0,22.0,650.4,526.0,635.7,516.6,0.47,99,2679119,3435,3456.0,21.0,883,2743,nan
2744,2744,2100,2,5093758,26.0,EFIX,L,2682576,2682966.0,391.0,646.6,531.7,2636,None,None,None,2679119,3457,3847.0,390.0,937,2744,nan
2745,2745,2100,2,5093812,26.0,SSACC,L,2682967,nan,nan,None,None,None,None,None,None,2679119,3848,nan,nan,884,2745,nan
2746,2746,2100,2,5103178,26.0,EBLINK,L,2683034,2683254.0,221.0,None,None,None,None,None,None,2679119,3915,4135.0,220.0,43,2746,nan
2747,2747,2100,2,5105317,26.0,ESACC,L,2682967,2683311.0,345.0,651.7,543.0,682.9,515.0,1.12,1142,2679119,3848,4192.0,344.0,884,2747,nan
2748,2748,2100,2,5106634,26.0,EFIX,L,2683312,2683344.0,33.0,680.2,497.7,2690,None,None,None,2679119,4193,4225.0,32.0,938,2748,nan
2749,2749,2100,2,5106687,26.0,SSACC,L,2683345,nan,nan,None,None,None,None,None,None,2679119,4226,nan,nan,885,2749,nan
2750,2750,2100,2,5108592,26.0,ESACC,L,2683345,2683395.0,51.0,676.0,480.2,679.1,538.9,1.53,589,2679119,4226,4276.0,50.0,885,2750,nan
2751,2751,2100,2,5118936,26.0,EFIX,L,2683396,2683672.0,277.0,672.4,542.2,2544,None,None,None,2679119,4277,4553.0,276.0,939,2751,nan
2752,2752,2100,2,5118990,26.0,SSACC,L,2683673,nan,nan,None,None,None,None,None,None,2679119,4554,nan,nan,886,2752,nan
2753,2753,2100,2,5119415,26.0,ESACC,L,2683673,2683683.0,11.0,672.2,548.2,682.3,534.1,0.46,48,2679119,4554,4564.0,10.0,886,2753,nan
2754,2754,2100,2,5125911,26.0,EFIX,L,2683684,2683856.0,173.0,682.9,535.4,2496,None,None,None,2679119,4565,4737.0,172.0,940,2754,nan
2755,2755,2100,2,5125965,26.0,SSACC,L,2683857,nan,nan,None,None,None,None,None,None,2679119,4738,nan,nan,887,2755,nan
2756,2756,2100,2,5127611,26.0,ESACC,L,2683857,2683900.0,44.0,685.2,537.5,668.0,468.5,1.86,198,2679119,4738,4781.0,43.0,887,2756,nan
2757,2757,2100,2,5139250,26.0,EFIX,L,2683901,2684212.0,312.0,660.4,456.7,2245,None,None,None,2679119,4782,5093.0,311.0,941,2757,nan
2758,2758,2100,2,5139304,26.0,SSACC,L,2684213,nan,nan,None,None,None,None,None,None,2679119,5094,nan,nan,888,2758,nan
2759,2759,2100,2,5140247,26.0,ESACC,L,2684213,2684237.0,25.0,657.1,458.9,638.4,506.2,1.34,162,2679119,5094,5118.0,24.0,888,2759,nan
2760,2760,2100,2,5145354,26.0,EFIX,L,2684238,2684370.0,133.0,641.2,501.8,2247,None,None,None,2679119,5119,5251.0,132.0,942,2760,nan
2761,2761,2100,2,5166615,27.0,EFIX,L,2685009,2685552.0,544.0,666.5,516.3,1826,None,None,None,2685002,7,550.0,543.0,943,2761,nan
2762,2762,2100,2,5166669,27.0,SSACC,L,2685553,nan,nan,None,None,None,None,None,None,2685002,551,nan,nan,889,2762,nan
2763,2763,2100,2,5171017,27.0,EBLINK,L,2685569,2685688.0,120.0,None,None,None,None,None,None,2685002,567,686.0,119.0,44,2763,nan
2764,2764,2100,2,5174562,27.0,ESACC,L,2685553,2685783.0,231.0,664.7,524.6,652.3,482.1,1.16,540,2685002,551,781.0,230.0,889,2764,nan
2765,2765,2100,2,5188681,27.0,EFIX,L,2685784,2686162.0,379.0,649.8,484.0,2230,None,None,None,2685002,782,1160.0,378.0,944,2765,nan
2766,2766,2100,2,5188735,27.0,SSACC,L,2686163,nan,nan,None,None,None,None,None,None,2685002,1161,nan,nan,890,2766,nan
2767,2767,2100,2,5189197,27.0,ESACC,L,2686163,2686174.0,12.0,651.0,484.1,646.5,509.6,0.68,68,2685002,1161,1172.0,11.0,890,2767,nan
2768,2768,2100,2,5234691,27.0,EFIX,L,2686175,2687401.0,1227.0,658.7,514.7,2672,None,None,None,2685002,1173,2399.0,1226.0,945,2768,nan
2769,2769,2100,2,5234746,27.0,SSACC,L,2687402,nan,nan,None,None,None,None,None,None,2685002,2400,nan,nan,891,2769,nan
2770,2770,2100,2,5235430,27.0,ESACC,L,2687402,2687419.0,18.0,659.5,524.8,645.4,523.8,0.39,64,2685002,2400,2417.0,17.0,891,2770,nan
2771,2771,2100,2,5245700,27.0,EFIX,L,2687420,2687694.0,275.0,650.2,528.9,2633,None,None,None,2685002,2418,2692.0,274.0,946,2771,nan
2772,2772,2100,2,5245754,27.0,SSACC,L,2687695,nan,nan,None,None,None,None,None,None,2685002,2693,nan,nan,892,2772,nan
2773,2773,2100,2,5246549,27.0,ESACC,L,2687695,2687715.0,21.0,652.3,530.2,669.2,549.0,0.67,100,2685002,2693,2713.0,20.0,892,2773,nan
2774,2774,2100,2,5253970,27.0,EFIX,L,2687716,2687913.0,198.0,671.4,545.6,2378,None,None,None,2685002,2714,2911.0,197.0,947,2774,nan
2775,2775,2100,2,5254024,27.0,SSACC,L,2687914,nan,nan,None,None,None,None,None,None,2685002,2912,nan,nan,893,2775,nan
2776,2776,2100,2,5254671,27.0,ESACC,L,2687914,2687930.0,17.0,670.3,547.3,667.0,588.0,1.05,85,2685002,2912,2928.0,16.0,893,2776,nan
2777,2777,2100,2,5263831,27.0,EFIX,L,2687931,2688175.0,245.0,666.5,578.9,2339,None,None,None,2685002,2929,3173.0,244.0,948,2777,nan
2778,2778,2100,2,5263885,27.0,SSACC,L,2688176,nan,nan,None,None,None,None,None,None,2685002,3174,nan,nan,894,2778,nan
2779,2779,2100,2,5264236,27.0,ESACC,L,2688176,2688184.0,9.0,663.7,581.9,657.3,595.8,0.40,48,2685002,3174,3182.0,8.0,894,2779,nan
2780,2780,2100,2,5273358,27.0,EFIX,L,2688185,2688428.0,244.0,660.1,596.4,2373,None,None,None,2685002,3183,3426.0,243.0,949,2780,nan
2781,2781,2100,2,5273412,27.0,SSACC,L,2688429,nan,nan,None,None,None,None,None,None,2685002,3427,nan,nan,895,2781,nan
2782,2782,2100,2,5274614,27.0,ESACC,L,2688429,2688460.0,32.0,662.8,600.8,644.1,522.5,2.08,158,2685002,3427,3458.0,31.0,895,2782,nan
2783,2783,2100,2,5287437,27.0,EFIX,L,2688461,2688804.0,344.0,646.6,541.5,2373,None,None,None,2685002,3459,3802.0,343.0,950,2783,nan
2784,2784,2100,2,5287491,27.0,SSACC,L,2688805,nan,nan,None,None,None,None,None,None,2685002,3803,nan,nan,896,2784,nan
2785,2785,2100,2,5288471,27.0,ESACC,L,2688805,2688830.0,26.0,643.4,547.8,634.0,477.0,1.86,109,2685002,3803,3828.0,25.0,896,2785,nan
2786,2786,2100,2,5297039,27.0,EFIX,L,2688831,2689059.0,229.0,638.6,483.9,2450,None,None,None,2685002,3829,4057.0,228.0,951,2786,nan
2787,2787,2100,2,5297093,27.0,SSACC,L,2689060,nan,nan,None,None,None,None,None,None,2685002,4058,nan,nan,897,2787,nan
2788,2788,2100,2,5297888,27.0,ESACC,L,2689060,2689080.0,21.0,638.8,480.6,646.3,539.4,1.55,133,2685002,4058,4078.0,20.0,897,2788,nan
2789,2789,2100,2,5315669,27.0,EFIX,L,2689081,2689558.0,478.0,645.5,526.6,2460,None,None,None,2685002,4079,4556.0,477.0,952,2789,nan
2790,2790,2100,2,5315723,27.0,SSACC,L,2689559,nan,nan,None,None,None,None,None,None,2685002,4557,nan,nan,898,2790,nan
2791,2791,2100,2,5316444,27.0,ESACC,L,2689559,2689577.0,19.0,644.4,524.0,688.8,526.0,1.22,109,2685002,4557,4575.0,18.0,898,2791,nan
2792,2792,2100,2,5336815,27.0,EFIX,L,2689578,2690125.0,548.0,682.6,524.5,2613,None,None,None,2685002,4576,5123.0,547.0,953,2792,nan
2793,2793,2100,2,5336869,27.0,SSACC,L,2690126,nan,nan,None,None,None,None,None,None,2685002,5124,nan,nan,899,2793,nan
2794,2794,2100,2,5337849,27.0,ESACC,L,2690126,2690151.0,26.0,688.5,530.1,617.5,510.2,2.02,193,2685002,5124,5149.0,25.0,899,2794,nan
2795,2795,2100,2,5341772,27.0,EFIX,L,2690152,2690252.0,101.0,630.3,519.5,2697,None,None,None,2685002,5150,5250.0,100.0,954,2795,nan
2796,2796,2100,2,5342627,28.0,SSACC,L,2690950,nan,nan,None,None,None,None,None,None,2690949,1,nan,nan,900,2796,nan
2797,2797,2100,2,5343872,28.0,EBLINK,L,2690950,2690988.0,39.0,None,None,None,None,None,None,2690949,1,39.0,38.0,45,2797,nan
2798,2798,2100,2,5346856,28.0,ESACC,L,2690950,2691067.0,118.0,.,.,671.3,501.0,3.6e+006,720,2690949,1,118.0,117.0,900,2798,nan
2799,2799,2100,2,5355014,28.0,EFIX,L,2691068,2691285.0,218.0,668.7,500.5,1720,None,None,None,2690949,119,336.0,217.0,955,2799,nan
2800,2800,2100,2,5355068,28.0,SSACC,L,2691286,nan,nan,None,None,None,None,None,None,2690949,337,nan,nan,901,2800,nan
2801,2801,2100,2,5356603,28.0,ESACC,L,2691286,2691326.0,41.0,667.8,498.0,570.6,487.4,2.68,269,2690949,337,377.0,40.0,901,2801,nan
2802,2802,2100,2,5365652,28.0,EFIX,L,2691327,2691568.0,242.0,556.4,488.1,1810,None,None,None,2690949,378,619.0,241.0,956,2802,nan
2803,2803,2100,2,5365706,28.0,SSACC,L,2691569,nan,nan,None,None,None,None,None,None,2690949,620,nan,nan,902,2803,nan
2804,2804,2100,2,5367722,28.0,ESACC,L,2691569,2691622.0,54.0,554.4,489.9,470.6,416.3,3.01,213,2690949,620,673.0,53.0,902,2804,nan
2805,2805,2100,2,5381470,28.0,EFIX,L,2691623,2691991.0,369.0,462.4,404.1,2041,None,None,None,2690949,674,1042.0,368.0,957,2805,nan
2806,2806,2100,2,5381524,28.0,SSACC,L,2691992,nan,nan,None,None,None,None,None,None,2690949,1043,nan,nan,903,2806,nan
2807,2807,2100,2,5383429,28.0,ESACC,L,2691992,2692042.0,51.0,462.6,402.1,327.1,455.8,3.96,226,2690949,1043,1093.0,50.0,903,2807,nan
2808,2808,2100,2,5391294,28.0,EFIX,L,2692043,2692252.0,210.0,314.1,456.3,2259,None,None,None,2690949,1094,1303.0,209.0,958,2808,nan
2809,2809,2100,2,5391348,28.0,SSACC,L,2692253,nan,nan,None,None,None,None,None,None,2690949,1304,nan,nan,904,2809,nan
2810,2810,2100,2,5393327,28.0,ESACC,L,2692253,2692305.0,53.0,313.4,454.1,557.2,468.2,6.65,345,2690949,1304,1356.0,52.0,904,2810,nan
2811,2811,2100,2,5401821,28.0,EFIX,L,2692306,2692532.0,227.0,583.3,473.3,2523,None,None,None,2690949,1357,1583.0,226.0,959,2811,nan
2812,2812,2100,2,5401875,28.0,SSACC,L,2692533,nan,nan,None,None,None,None,None,None,2690949,1584,nan,nan,905,2812,nan
2813,2813,2100,2,5403558,28.0,ESACC,L,2692533,2692577.0,45.0,589.4,478.3,633.5,538.1,1.97,201,2690949,1584,1628.0,44.0,905,2813,nan
2814,2814,2100,2,5417565,28.0,EFIX,L,2692578,2692953.0,376.0,644.9,552.8,2727,None,None,None,2690949,1629,2004.0,375.0,960,2814,nan
2815,2815,2100,2,5417619,28.0,SSACC,L,2692954,nan,nan,None,None,None,None,None,None,2690949,2005,nan,nan,906,2815,nan
2816,2816,2100,2,5420782,28.0,ESACC,L,2692954,2693038.0,85.0,649.7,548.5,359.6,904.6,11.63,334,2690949,2005,2089.0,84.0,906,2816,nan
2817,2817,2100,2,5428499,28.0,EFIX,L,2693039,2693244.0,206.0,355.9,925.2,2914,None,None,None,2690949,2090,2295.0,205.0,961,2817,nan
2818,2818,2100,2,5428553,28.0,SSACC,L,2693245,nan,nan,None,None,None,None,None,None,2690949,2296,nan,nan,907,2818,nan
2819,2819,2100,2,5431235,28.0,ESACC,L,2693245,2693316.0,72.0,357.0,928.1,650.2,519.6,12.67,446,2690949,2296,2367.0,71.0,907,2819,nan
2820,2820,2100,2,5444761,28.0,EFIX,L,2693317,2693679.0,363.0,661.2,509.5,2727,None,None,None,2690949,2368,2730.0,362.0,962,2820,nan
2821,2821,2100,2,5444815,28.0,SSACC,L,2693680,nan,nan,None,None,None,None,None,None,2690949,2731,nan,nan,908,2821,nan
2822,2822,2100,2,5445647,28.0,ESACC,L,2693680,2693701.0,22.0,665.6,518.5,648.5,526.7,0.52,90,2690949,2731,2752.0,21.0,908,2822,nan
2823,2823,2100,2,5457175,28.0,EFIX,L,2693702,2694010.0,309.0,647.4,527.9,2586,None,None,None,2690949,2753,3061.0,308.0,963,2823,nan
2824,2824,2100,2,5457229,28.0,SSACC,L,2694011,nan,nan,None,None,None,None,None,None,2690949,3062,nan,nan,909,2824,nan
2825,2825,2100,2,5458061,28.0,ESACC,L,2694011,2694032.0,22.0,646.7,526.4,699.1,510.8,1.49,123,2690949,3062,3083.0,21.0,909,2825,nan
2826,2826,2100,2,5470292,28.0,EFIX,L,2694033,2694360.0,328.0,696.6,510.2,2694,None,None,None,2690949,3084,3411.0,327.0,964,2826,nan
2827,2827,2100,2,5470346,28.0,SSACC,L,2694361,nan,nan,None,None,None,None,None,None,2690949,3412,nan,nan,910,2827,nan
2828,2828,2100,2,5472769,28.0,ESACC,L,2694361,2694425.0,65.0,697.7,512.8,817.2,911.4,10.32,429,2690949,3412,3476.0,64.0,910,2828,nan
2829,2829,2100,2,5478340,28.0,EFIX,L,2694426,2694573.0,148.0,817.0,934.4,2861,None,None,None,2690949,3477,3624.0,147.0,965,2829,nan
2830,2830,2100,2,5478394,28.0,SSACC,L,2694574,nan,nan,None,None,None,None,None,None,2690949,3625,nan,nan,911,2830,nan
2831,2831,2100,2,5480928,28.0,ESACC,L,2694574,2694641.0,68.0,820.5,940.5,692.2,565.9,9.75,412,2690949,3625,3692.0,67.0,911,2831,nan
2832,2832,2100,2,5489977,28.0,EFIX,L,2694642,2694883.0,242.0,690.4,555.7,2780,None,None,None,2690949,3693,3934.0,241.0,966,2832,nan
2833,2833,2100,2,5490031,28.0,SSACC,L,2694884,nan,nan,None,None,None,None,None,None,2690949,3935,nan,nan,912,2833,nan
2834,2834,2100,2,5491899,28.0,ESACC,L,2694884,2694933.0,50.0,692.8,557.8,598.3,477.4,3.33,235,2690949,3935,3984.0,49.0,912,2834,nan
2835,2835,2100,2,5498136,28.0,EFIX,L,2694934,2695099.0,166.0,586.2,474.1,2765,None,None,None,2690949,3985,4150.0,165.0,967,2835,nan
2836,2836,2100,2,5498190,28.0,SSACC,L,2695100,nan,nan,None,None,None,None,None,None,2690949,4151,nan,nan,913,2836,nan
2837,2837,2100,2,5499799,28.0,ESACC,L,2695100,2695142.0,43.0,581.5,472.6,654.6,525.5,2.44,291,2690949,4151,4193.0,42.0,913,2837,nan
2838,2838,2100,2,5512141,28.0,EFIX,L,2695143,2695473.0,331.0,667.8,539.3,2833,None,None,None,2690949,4194,4524.0,330.0,968,2838,nan
2839,2839,2100,2,5512195,28.0,SSACC,L,2695474,nan,nan,None,None,None,None,None,None,2690949,4525,nan,nan,914,2839,nan
2840,2840,2100,2,5513915,28.0,ESACC,L,2695474,2695519.0,46.0,671.9,541.8,577.1,577.8,2.75,249,2690949,4525,4570.0,45.0,914,2840,nan
2841,2841,2100,2,5521521,28.0,EFIX,L,2695520,2695722.0,203.0,570.9,576.1,2884,None,None,None,2690949,4571,4773.0,202.0,969,2841,nan
2842,2842,2100,2,5521575,28.0,SSACC,L,2695723,nan,nan,None,None,None,None,None,None,2690949,4774,nan,nan,915,2842,nan
2843,2843,2100,2,5523665,28.0,ESACC,L,2695723,2695778.0,56.0,572.0,576.7,518.0,468.9,3.17,205,2690949,4774,4829.0,55.0,915,2843,nan
2844,2844,2100,2,5531308,28.0,EFIX,L,2695779,2695982.0,204.0,513.2,457.1,2839,None,None,None,2690949,4830,5033.0,203.0,970,2844,nan
2845,2845,2100,2,5531362,28.0,SSACC,L,2695983,nan,nan,None,None,None,None,None,None,2690949,5034,nan,nan,916,2845,nan
2846,2846,2100,2,5533082,28.0,ESACC,L,2695983,2696028.0,46.0,513.4,454.6,482.3,391.7,1.87,200,2690949,5034,5079.0,45.0,916,2846,nan
